Cement Amount  (kg/m³),CaO_C,SiO2_C,Al2O3_C,Sp.Gr_C,Silica Fume (kg/m³),CaO_SF,SiO2_SF,Al2O3_SF,Sp.Gr_SF,Flayash Amount   (kg/m³),CaO_FA,SiO2_FA,Al2O3_FA,Sp.Gr_FA,Limestone Powder  (kg/m3),CaO_LP,SiO2_LP,Al2O3_LP,Sp.Gr_LP,Quartzpowder (kg/m3),CaO_QP,SiO2_QP,Al2O3_QP,Sp.Gr_QP,Glass powder (kg/m3),CaO_GP,SiO2_GP,Al2O3_GP,Rice husk ash (kg/m3),CaO_RH,SiO2_RH,Al2O3_RH,Sp.Gr_RH,Metakaolin (kg/m³),CaO_MK,SiO2_MK,Al2O3_MK,Sp.Gr_MK,GGBFS  (kg/m³),CaO_GGBFS,SiO2_GGBFS,Al2O3_GGBFS,Sp.Gr_GGBFS,Slag Amount   (kg/m³),CaO_S,SiO2_S,Al2O3_S,Sp.Gr_S,Filler (kg/m³),Type of Filler,Sand Amount  (kg/m³),Max Size (mm),d50 _(mm),Type of Fiber,Amount / Quantity of Fiber,Length (mm),Diameter (mm),Synergetic Type of Fiber,Amount / Quantity of Fiber .1,Length (mm).1,Diameter (mm).1,Water _Amount  _(kg/m³),Superplasticizer  Amount  (kg/m³),Curing,Temperature (o C),Specimen Size
661.5,62.0,20.9,4.6,3.14,177.6,0.4,93.6,1.3,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,0.4984183673469388,99.01520737327186,0.2273469387755102,2.694193548387096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,975.0,4.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,160.0,30.0,1,90.0,7
657.0,64.7,18.7,6.3,3.095097159940209,119.4,0.4,93.1,0.9,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.8,40.0,35.0,12.0,2.897951807228916,0.0,0.0,0.0,0.0,0.0,0.0,0,1050.0,3.0,0.28,2,157.0,13.0,0.2,0,0.0,0,0.0,180.93,12.66,0,20.0,1
740.0,63.19232142857143,20.94610227272727,4.926579545454546,3.095097159940209,148.0,0.6184246823956443,94.77242156074014,0.6051049504950495,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1080.0,12.0,0.55,5,80.0,15.0,0.2,0,0.0,0,0.0,160.0,40.0,2,90.0,21
1212.4,65.81,19.24,4.75,3.095097159940209,60.6,0.6184246823956443,86.0,0.6051049504950495,2.264394973070018,242.5,5.69,55.656399999999955,18.56,2.5021542857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,545.3,21.0,0.0,10,14.5,12.0,0.015,0,0.0,0,0.0,257.5,22.73,0,0.0,1
880.0,63.19232142857143,20.94610227272727,4.926579545454546,3.095097159940209,220.0,0.6184246823956443,97.0,0.6051049504950495,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,833.0,16.0,0.23,1,234.0,6.0,0.16,6,14.0,3,0.16,172.0,67.0,1,90.0,3
926.47,62.57,20.42,4.94,3.095097159940209,350.0,0.01,95.2,0.91,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,555.88,16.0,0.0,10,19.4,12.0,0.024,0,0.0,0,0.0,262.5,92.79,0,20.0,7
890.0,64.3,22.3,3.4,3.15,223.0,0.3,96.9,0.2,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,592.0,4.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,334.0,50.0,1,90.0,3
699.9,63.71,20.27,4.8,3.095097159940209,43.7,0.6184246823956443,94.77242156074014,0.6051049504950495,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.4984183673469388,99.01520737327186,0.2273469387755102,2.694193548387096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1098.4,10.0,0.4,4,117.0,13.0,0.2,0,0.0,0,0.0,202.1,45.9,0,21.0,0
857.14,63.0,23.0,5.0,3.095097159940209,257.14,0.6184246823956443,95.0,0.6051049504950495,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.71,10.59,71.09,1.9235999999999696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1285.71,9.0,0.35,5,78.0,13.0,0.3,0,0.0,0,0.0,222.86,66.86,9,0.0,1
561.2,53.32,24.86,6.45,3.095097159940209,210.5,0.03,97.57,0.06,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.6,0.4984183673469388,99.5,0.2273469387755102,2.694193548387096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.3,9,820.8,21.0,0.13,4,156.0,13.0,0.2,0,0.0,0,0.0,164.2,17.5,0,22.0,0
850.0,63.19232142857143,20.94610227272727,4.926579545454546,3.095097159940209,260.0,0.6184246823956443,94.77242156074014,0.6051049504950495,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.4984183673469388,99.01520737327186,0.2273469387755102,2.694193548387096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,2.0,27.0,3.0,3.6,0.0,0,765.0,4.0,0.42,3,157.0,10.0,0.12,0,0.0,0,0.0,170.0,45.0,2,70.0,2
900.0,64.35,22.0,5.64,3.15,209.0,0.48,92.5,0.72,2.264394973070018,0.0,0.0,0.0,0.0,0.0,11.0,45.7,3.1099459459459453,0.5255949367088609,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000.0,4.0,0.48,1,157.0,12.7,0.15,0,0.0,0,0.0,162.0,40.0,0,22.0,0
839.0,63.9,20.3,4.6,3.095097159940209,78.0,0.3,96.9,0.2,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.87,58.1,31.11,2.5290322580645155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,934.0,9.0,0.38,5,119.0,13.0,0.2,0,0.0,0,0.0,147.0,64.98,0,0.0,3
307.14,63.19232142857143,20.94610227272727,4.926579545454546,3.095097159940209,200.0,0.6184246823956443,94.77242156074014,0.6051049504950495,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,10.52810650887574,73.37312138728323,1.6156213017751475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,37.08051502145924,36.67463519313304,12.285930735930735,2.897951807228916,0.0,0.0,0.0,0.0,0.0,0.0,0,500.0,4.0,0.0,10,19.4,18.0,0.025,0,0.0,0,0.0,300.0,10.8,0,20.0,18
926.47,62.57,20.42,4.94,3.095097159940209,308.82,0.01,95.2,0.91,2.264394973070018,0.0,0.0,0.0,0.0,0.0,298.0,63.150527777777775,0.3,0.1,2.6236363636363644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,555.88,16.0,0.24,10,19.4,12.0,0.024,0,0.0,0,0.0,334.0,30.88,2,85.0,7
850.0,63.19232142857143,20.94610227272727,4.926579545454546,3.095097159940209,260.0,0.6184246823956443,94.77242156074014,0.6051049504950495,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.4984183673469388,99.01520737327186,0.2273469387755102,2.694193548387096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,2.0,27.0,3.0,3.6,0.0,0,595.0,4.0,0.42,3,157.0,10.0,0.12,0,0.0,0,0.0,170.0,45.0,9,0.0,2
770.0,62.52,19.66,4.29,3.095097159940209,230.0,0.17,96.31,0.6051049504950495,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000.0,6.0,0.0,1,78.0,6.0,0.2,4,14.0,4,0.2,135.5,35.0,0,0.0,3
1280.0,64.15,20.11,5.07,3.15,320.0,0.6184246823956443,95.25,0.6051049504950495,2.24,292.0,22.7,36.73,21.49,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9.0,0.6,1,96.0,12.7,0.2,0,0.0,0,0.0,320.0,35.37,1,90.0,9
564.0,62.92,20.1,5.62,3.13,169.0,0.49,92.26,0.89,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,34.2,39.66,12.94,2.897951807228916,0.0,0.0,0.0,0.0,0.0,0.0,0,1099.0,7.0,0.0,6,234.0,6.0,0.15,0,0.0,0,0.0,125.0,44.0,0,20.0,4
863.0,62.49,21.18,4.73,3.11,216.0,1.85,94.0,0.7,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,845.0,8.0,0.0,22,234.0,13.0,0.2,0,0.0,0,0.0,194.22,92.79,0,20.0,7
691.0,67.3,22.5,2.0,3.095097159940209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,0.03,98.5,0.5,2.694193548387096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,0.87,58.1,35.14,2.5290322580645155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,759.0,3.0,0.0,4,138.0,13.0,0.16,0,0.0,0,0.0,187.3,22.0,0,20.0,27
926.47,62.57,20.42,4.94,3.095097159940209,350.0,0.01,95.2,0.91,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,555.88,16.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,324.26,54.04,0,20.0,7
581.0,62.92,20.1,5.62,3.095097159940209,157.0,0.49,92.26,0.89,2.264394973070018,166.0,27.0,42.1,19.4,2.5021542857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,34.2,39.66,12.94,2.897951807228916,0.0,0.0,0.0,0.0,0.0,0.0,0,1066.0,7.0,0.0,4,234.0,6.0,0.15,0,0.0,0,0.0,151.0,34.0,0,20.0,7
850.0,63.19232142857143,20.94610227272727,4.926579545454546,3.095097159940209,200.0,0.6184246823956443,94.77242156074014,0.6051049504950495,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1030.0,10.0,0.0,8,39.0,20.0,0.2,0,0.0,0,0.0,169.6,28.0,1,90.0,1
687.0,62.92,20.1,5.62,3.13,144.0,0.49,92.26,0.89,2.264394973070018,0.0,0.0,0.0,0.0,0.0,96.0,63.150527777777775,3.1099459459459453,0.5255949367088609,2.6236363636363644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736.0,34.2,39.66,12.94,2.897951807228916,0.0,0.0,0.0,0.0,0.0,0.0,0,485.0,3.0,0.1,13,10.0,18.0,0.024,0,0.0,0,0.0,267.0,20.0,9,0.0,13
819.0,66.14,19.688,3.226,3.15,109.0,1.234,96.152,0.878,2.241,164.0,14.45,55.245,37.224,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1092.0,13.0,0.0,6,156.0,13.0,0.22,0,0.0,0,0.0,196.6,22.14,2,80.0,3
810.0,63.8,20.2,4.3,3.15,69.0,0.3,96.9,0.2,2.24,103.0,16.05,38.03,18.44,2.58,90.0,63.150527777777775,1.0,0.15,2.6236363636363644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,973.0,5.0,0.0,1,120.0,13.0,0.2,0,0.0,0,0.0,160.0,44.5,5,90.0,1
788.5,61.33,21.01,6.4,3.15,197.1,0.38,96.0,0.25,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.6,5,867.4,9.0,0.36,1,39.5,13.0,0.2,0,0.0,0,0.0,160.3,52.6,2,90.0,12
782.0,62.0,20.9,4.6,3.14,201.0,0.4,93.6,1.3,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.4984183673469388,99.01520737327186,0.2273469387755102,2.694193548387096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,903.0,4.0,0.0,1,150.0,10.0,0.15,0,0.0,0,0.0,184.0,32.0,1,90.0,7
800.0,61.74,20.8,4.82,3.095097159940209,200.0,1.54,96.9,0.29,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.37,97.7,0.49,2.694193548387096,0.0,0.0,0.0,0.0,100.0,0.97,88.09279999999998,0.31,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,880.0,9.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,200.0,9.6,0,20.0,1
900.0,64.35,22.0,5.64,3.095097159940209,264.6,0.48,92.5,0.72,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1215.9,9.0,0.0,4,166.5,12.7,0.15,0,0.0,0,0.0,190.8,31.5,0,0.0,1
720.0,63.8,20.2,4.3,3.15,69.0,0.3,96.9,0.2,2.24,103.0,16.05,38.03,18.44,2.58,180.0,63.150527777777775,1.0,0.15,2.6236363636363644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,864.0,5.0,0.0,1,120.0,13.0,0.2,0,0.0,0,0.0,160.0,44.5,5,90.0,1
890.0,64.3,22.3,3.4,3.15,178.0,0.3,96.9,0.2,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,939.0,4.0,0.0,1,119.0,13.0,0.2,0,0.0,0,0.0,214.0,50.0,1,90.0,1
769.5,57.21,22.36,7.73,3.095097159940209,150.0,0.6184246823956443,92.3,0.6051049504950495,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,5.032542372881355,28.06915254237288,3.023050847457627,3.561558441558444,0.0,0,1200.0,6.0,0.5,4,130.0,13.0,0.22,0,0.0,0,0.0,125.0,52.0,1,70.0,3
750.0,63.19232142857143,20.94610227272727,4.926579545454546,3.095097159940209,144.0,0.6184246823956443,94.77242156074014,0.6051049504950495,2.264394973070018,200.0,13.877939252336448,45.24462897196263,25.17382179176756,2.5021542857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,3,594.0,6.0,0.25,0,0.0,0.0,0.0,0,0.0,0,0.0,210.0,45.0,0,20.0,0
695.9,62.26,21.2,5.43,3.095097159940209,214.1,0.6,92.5,0.4,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.6,1,1177.5,2.0,0.45,2,120.0,13.0,0.2,0,0.0,0,0.0,184.0,20.9,2,80.0,0
640.0,62.6,18.4,4.1,3.11,214.0,0.43,94.24,0.33,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1170.0,9.0,0.0,8,145.0,13.0,0.2,0,0.0,0,0.0,135.0,35.0,3,80.0,8
960.0,64.48,21.41,5.43,3.095097159940209,288.0,1.5,96.3,0.54,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,960.0,4.0,0.44,9,234.0,13.0,0.2,0,0.0,0,0.0,224.64,24.96,0,22.0,0
792.0,62.49,21.18,4.73,3.11,264.0,1.85,93.9,0.6051049504950495,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1056.0,8.0,0.41,1,156.0,13.0,0.2,0,0.0,0,0.0,173.0,21.1,0,20.0,0
1200.0,64.35,22.0,5.64,3.095097159940209,300.0,0.41,86.75,0.41,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,384.6,4.0,0.31,1,157.0,13.0,0.22,0,0.0,0,0.0,300.0,15.0,0,22.0,1
517.54,63.19232142857143,20.94610227272727,4.926579545454546,3.095097159940209,63.97,0.6184246823956443,95.25,0.6051049504950495,2.264394973070018,581.5,22.7,36.73,21.49,2.5021542857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1640.0,8.0,0.5,0,0.0,0.0,0.0,0,0.0,0,0.0,232.6,39.41,2,90.0,6
498.0,62.92,20.1,5.62,3.13,291.0,0.49,92.26,0.89,2.264394973070018,332.0,27.0,42.1,19.4,2.5021542857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,861.0,7.0,0.0,6,234.0,6.0,0.15,0,0.0,0,0.0,151.0,62.0,12,210.0,17
1050.0,66.8,20.7,5.2,3.13,350.0,1.95,92.5,0.9,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,678.0,5.0,0.6,11,78.0,12.0,0.2,0,0.0,0,0.0,224.0,42.0,3,80.0,22
845.5,64.15,20.11,5.07,3.095097159940209,44.5,0.6184246823956443,95.25,0.6051049504950495,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,890.0,5.0,0.37,0,0.0,0.0,0.0,0,0.0,0,0.0,178.0,30.2,0,21.0,1
890.0,64.3,22.3,3.4,3.15,178.0,0.3,96.9,0.2,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,982.0,4.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,214.0,50.0,1,90.0,3
583.0,62.0,20.3,4.2,3.095097159940209,0.0,0.0,0.0,0.0,0.0,607.0,11.11,43.25,20.59,2.5021542857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,467.0,17.0,0.32,0,0.0,0.0,0.0,0,0.0,0,0.0,187.0,4.752,0,20.0,3
788.5,61.33,21.01,6.4,3.15,197.1,0.38,96.0,0.25,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.6,5,867.4,3.0,0.25,24,19.4,27.0,0.03,0,0.0,0,0.0,160.3,52.6,2,90.0,1
810.0,65.6,22.0,3.5,2.73,225.0,0.4,99.8,0.11,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,0.38,99.8,0.11,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,972.0,4.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,181.0,22.0,1,90.0,1
